id,stars,n
tt0432637,9,1394
tt0432637,10,3434
tt0433035,1,3251
tt0433035,2,2238
tt0433035,3,3979
tt0433035,4,8269
tt0433035,5,20477
tt0433035,6,51020
tt0433035,7,99535
tt0433035,8,78958
tt0433035,9,33079
tt0433035,10,34312
tt0433362,1,1618
tt0433362,2,1374
tt0433362,3,2645
tt0433362,4,6017
tt0433362,5,15203
tt0433362,6,34860
tt0433362,7,40038
tt0433362,8,17773
tt0433362,9,5389
tt0433362,10,5862
tt0433383,1,1167
tt0433383,2,556
tt0433383,3,848
tt0433383,4,1557
tt0433383,5,3843
tt0433383,6,10391
tt0433383,7,25693
tt0433383,8,30628
tt0433383,9,14683
tt0433383,10,9556
tt0433386,1,3695
tt0433386,2,2641
tt0433386,3,4229
tt0433386,4,7157
tt0433386,5,10967
tt0433386,6,8944
tt0433386,7,5401
tt0433386,8,2748
tt0433386,9,1159
tt0433386,10,3180
tt0433387,1,1098
tt0433387,2,634
tt0433387,3,1034
tt0433387,4,2007
tt0433387,5,4972
tt0433387,6,11642
tt0433387,7,20655
tt0433387,8,13714
tt0433387,9,5095
tt0433387,10,5770
tt0433400,1,2004
tt0433400,2,2061
tt0433400,3,3718
tt0433400,4,7568
tt0433400,5,17137
tt0433400,6,30663
tt0433400,7,27615
tt0433400,8,14481
tt0433400,9,6050
tt0433400,10,9815
tt0433412,1,5241
tt0433412,2,1961
tt0433412,3,2481
tt0433412,4,2827
tt0433412,5,2959
tt0433412,6,1965
tt0433412,7,1221
tt0433412,8,792
tt0433412,9,433
tt0433412,10,2546
tt0433416,1,291
tt0433416,2,115
tt0433416,3,172
tt0433416,4,301
tt0433416,5,730
tt0433416,6,1863
tt0433416,7,4953
tt0433416,8,6357
tt0433416,9,3335
tt0433416,10,2867
tt0434124,1,383
tt0434124,2,128
tt0434124,3,191
tt0434124,4,393
tt0434124,5,1100
tt0434124,6,2973
tt0434124,7,6433
tt0434124,8,4828
tt0434124,9,2085
tt0434124,10,2020
tt0434139,1,881
tt0434139,2,654
tt0434139,3,996
tt0434139,4,2006
tt0434139,5,4578
tt0434139,6,9347
tt0434139,7,11473
tt0434139,8,6615
tt0434139,9,2529
tt0434139,10,2792
tt0434409,1,10800
tt0434409,2,4738
tt0434409,3,6777
tt0434409,4,11190
tt0434409,5,25280
tt0434409,6,64929
tt0434409,7,172858
tt0434409,8,308578
tt0434409,9,276905
tt0434409,10,247207
tt0435625,1,3556
tt0435625,2,2125
tt0435625,3,3523
tt0435625,4,6251
tt0435625,5,13569
tt0435625,6,31142
tt0435625,7,61918
tt0435625,8,58646
tt0435625,9,26930
tt0435625,10,22066
tt0435651,1,1771
tt0435651,2,1366
tt0435651,3,2733
tt0435651,4,5978
tt0435651,5,13691
tt0435651,6,27445
tt0435651,7,31966
tt0435651,8,18451
tt0435651,9,7764
tt0435651,10,9882
tt0435670,1,1320
tt0435670,2,907
tt0435670,3,1334
tt0435670,4,2323
tt0435670,5,4385
tt0435670,6,7441
tt0435670,7,7474
tt0435670,8,4613
tt0435670,9,2219
tt0435670,10,3874
tt0435679,1,536
tt0435679,2,304
tt0435679,3,432
tt0435679,4,738
tt0435679,5,1802
tt0435679,6,3936
tt0435679,7,7352
tt0435679,8,8510
tt0435679,9,5051
tt0435679,10,8065
tt0435705,1,2881
tt0435705,2,2822
tt0435705,3,4857
tt0435705,4,10063
tt0435705,5,21549
tt0435705,6,42607
tt0435705,7,42020
tt0435705,8,19490
tt0435705,9,6706
tt0435705,10,7874
tt0435761,1,7825
tt0435761,2,3113
tt0435761,3,4233
tt0435761,4,7521
tt0435761,5,17958
tt0435761,6,47607
tt0435761,7,135125
tt0435761,8,238605
tt0435761,9,200680
tt0435761,10,180426
tt0436331,1,1194
tt0436331,2,950
tt0436331,3,1505
tt0436331,4,2924
tt0436331,5,5671
tt0436331,6,7945
tt0436331,7,6068
tt0436331,8,2726
tt0436331,9,938
tt0436331,10,1254
tt0436339,1,3032
tt0436339,2,2273
tt0436339,3,3839
tt0436339,4,6387
tt0436339,5,11053
tt0436339,6,9736
tt0436339,7,5524
tt0436339,8,2401
tt0436339,9,838
tt0436339,10,2532
tt0436697,1,1282
tt0436697,2,555
tt0436697,3,871
tt0436697,4,1814
tt0436697,5,4819
tt0436697,6,14778
tt0436697,7,35510
tt0436697,8,32504
tt0436697,9,12550
tt0436697,10,8440
tt0437086,1,2404
tt0437086,2,1379
tt0437086,3,2510
tt0437086,4,5163
tt0437086,5,12891
tt0437086,6,33584
tt0437086,7,71879
tt0437086,8,73976
tt0437086,9,35538
tt0437086,10,34365
tt0437179,1,1682
tt0437179,2,1449
tt0437179,3,2228
tt0437179,4,3640
tt0437179,5,6058
tt0437179,6,5198
tt0437179,7,3097
tt0437179,8,1524
tt0437179,9,648
tt0437179,10,2227
tt0437800,1,293
tt0437800,2,115
tt0437800,3,150
tt0437800,4,300
tt0437800,5,859
tt0437800,6,2297
tt0437800,7,5275
tt0437800,8,5418
tt0437800,9,2554
tt0437800,10,3308
tt0437857,1,787
tt0437857,2,403
tt0437857,3,596
tt0437857,4,1026
tt0437857,5,2020
tt0437857,6,4038
tt0437857,7,6248
tt0437857,8,4744
tt0437857,9,2241
tt0437857,10,2392
tt0437863,1,2185
tt0437863,2,1922
tt0437863,3,3094
tt0437863,4,4993
tt0437863,5,9148
tt0437863,6,11830
tt0437863,7,8635
tt0437863,8,4425
tt0437863,9,1753
tt0437863,10,4173
tt0438097,1,1691
tt0438097,2,1523
tt0438097,3,3192
tt0438097,4,7624
tt0438097,5,22081
tt0438097,6,61425
tt0438097,7,99649
tt0438097,8,48981
tt0438097,9,16817
tt0438097,10,19494
tt0438315,1,445
tt0438315,2,227
tt0438315,3,414
tt0438315,4,773
tt0438315,5,1533
tt0438315,6,3392
tt0438315,7,6439
tt0438315,8,5887
tt0438315,9,3879
tt0438315,10,5818
tt0438488,1,6236
tt0438488,2,4326
tt0438488,3,8416
tt0438488,4,17088
tt0438488,5,38608
tt0438488,6,83291
tt0438488,7,109105
tt0438488,8,57883
tt0438488,9,19686
tt0438488,10,21336
tt0439289,1,1063
tt0439289,2,657
tt0439289,3,977
tt0439289,4,1524
tt0439289,5,2744
tt0439289,6,4396
tt0439289,7,4539
tt0439289,8,3092
tt0439289,9,1497
tt0439289,10,2273
tt0439662,1,1194
tt0439662,2,361
tt0439662,3,444
tt0439662,4,780
tt0439662,5,1737
tt0439662,6,4006
tt0439662,7,8133
tt0439662,8,7390
tt0439662,9,3703
tt0439662,10,5861
tt0439815,1,2001
tt0439815,2,1400
tt0439815,3,2287
tt0439815,4,4032
tt0439815,5,8758
tt0439815,6,17980
tt0439815,7,23550
tt0439815,8,13624
tt0439815,9,4845
tt0439815,10,5625
tt0440803,1,515
tt0440803,2,381
tt0440803,3,617
tt0440803,4,1191
tt0440803,5,2992
tt0440803,6,7125
tt0440803,7,13229
tt0440803,8,10635
tt0440803,9,4690
tt0440803,10,4827
tt0440963,1,4640
tt0440963,2,1759
tt0440963,3,2560
tt0440963,4,4396
tt0440963,5,11441
tt0440963,6,34825
tt0440963,7,118056
tt0440963,8,224799
tt0440963,9,139953
tt0440963,10,96711
tt0441048,1,1422
tt0441048,2,550
tt0441048,3,679
tt0441048,4,1164
tt0441048,5,2526
tt0441048,6,4636
tt0441048,7,6066
tt0441048,8,4229
tt0441048,9,2139
tt0441048,10,4317
tt0441773,1,2346
tt0441773,2,1287
tt0441773,3,2439
tt0441773,4,5341
tt0441773,5,15301
tt0441773,6,47133
tt0441773,7,127921
tt0441773,8,155030
tt0441773,9,65901
tt0441773,10,56159
tt0441774,1,303
tt0441774,2,208
tt0441774,3,379
tt0441774,4,843
tt0441774,5,2409
tt0441774,6,6027
tt0441774,7,6620
tt0441774,8,2885
tt0441774,9,911
tt0441774,10,1207
tt0441796,1,2356
tt0441796,2,1939
tt0441796,3,2762
tt0441796,4,4182
tt0441796,5,5833
tt0441796,6,5570
tt0441796,7,3898
tt0441796,8,2095
tt0441796,9,1018
tt0441796,10,3291
tt0441909,1,881
tt0441909,2,430
tt0441909,3,595
tt0441909,4,1233
tt0441909,5,3180
tt0441909,6,9664
tt0441909,7,26059
tt0441909,8,34734
tt0441909,9,16232
tt0441909,10,10541
tt0442933,1,5241
tt0442933,2,3515
tt0442933,3,5509
tt0442933,4,10522
tt0442933,5,22566
tt0442933,6,40678
tt0442933,7,42042
tt0442933,8,22610
tt0442933,9,8147
tt0442933,10,9039
tt0443272,1,3563
tt0443272,2,1894
tt0443272,3,2877
tt0443272,4,5297
tt0443272,5,12947
tt0443272,6,31813
tt0443272,7,71990
tt0443272,8,71597
tt0443272,9,35587
tt0443272,10,25796
tt0443274,1,2197
tt0443274,2,1540
tt0443274,3,2883
tt0443274,4,6130
tt0443274,5,14433
tt0443274,6,34443
tt0443274,7,48525
tt0443274,8,25446
tt0443274,9,8428
tt0443274,10,7529
tt0443295,1,1459
tt0443295,2,1046
tt0443295,3,1689
tt0443295,4,3179
tt0443295,5,6015
tt0443295,6,6081
tt0443295,7,3996
tt0443295,8,2119
tt0443295,9,975
tt0443295,10,2643
tt0443453,1,14814
tt0443453,2,5564
tt0443453,3,6936
tt0443453,4,10129
tt0443453,5,19899
tt0443453,6,42841
tt0443453,7,92310
tt0443453,8,102231
tt0443453,9,56226
tt0443453,10,65437
tt0443456,1,384
tt0443456,2,219
tt0443456,3,409
tt0443456,4,925
tt0443456,5,2376
tt0443456,6,5746
tt0443456,7,6806
tt0443456,8,3406
tt0443456,9,1309
tt0443456,10,1136
tt0443465,1,709
tt0443465,2,515
tt0443465,3,897
tt0443465,4,1867
tt0443465,5,4633
tt0443465,6,11088
tt0443465,7,17584
tt0443465,8,11470
tt0443465,9,4982
tt0443465,10,5934
tt0443473,1,1346
tt0443473,2,1150
tt0443473,3,1906
tt0443473,4,3743
tt0443473,5,7672
tt0443473,6,14029
tt0443473,7,11619
tt0443473,8,5658
tt0443473,9,1986
tt0443473,10,3906
tt0443489,1,2762
tt0443489,2,1185
tt0443489,3,1841
tt0443489,4,3312
tt0443489,5,7156
tt0443489,6,15399
tt0443489,7,18596
tt0443489,8,11736
tt0443489,9,5260
tt0443489,10,7558
tt0443536,1,1344
tt0443536,2,1083
tt0443536,3,1813
tt0443536,4,3369
tt0443536,5,7008
tt0443536,6,12851
tt0443536,7,16075
tt0443536,8,10004
tt0443536,9,4187
tt0443536,10,5233
tt0443543,1,1383
tt0443543,2,1004
tt0443543,3,1809
tt0443543,4,4142
tt0443543,5,11753
tt0443543,6,35649
tt0443543,7,99389
tt0443543,8,126543
tt0443543,9,55892
tt0443543,10,39015
tt0443559,1,511
tt0443559,2,333
tt0443559,3,671
tt0443559,4,1486
tt0443559,5,3639
tt0443559,6,6432
tt0443559,7,4823
tt0443559,8,1772
tt0443559,9,524
tt0443559,10,1201
tt0443632,1,697
tt0443632,2,596
tt0443632,3,1184
tt0443632,4,3021
tt0443632,5,7680
tt0443632,6,17039
tt0443632,7,12749
tt0443632,8,4539
tt0443632,9,1180
tt0443632,10,1551
tt0443649,1,9409
tt0443649,2,7580
tt0443649,3,10813
tt0443649,4,16800
tt0443649,5,25729
tt0443649,6,26539
tt0443649,7,17648
tt0443649,8,8362
tt0443649,9,3198
tt0443649,10,6558
tt0443680,1,2460
tt0443680,2,1418
tt0443680,3,2075
tt0443680,4,3647
tt0443680,5,8239
tt0443680,6,19724
tt0443680,7,43688
tt0443680,8,51336
tt0443680,9,28526
tt0443680,10,23739
tt0443701,1,2586
tt0443701,2,2008
tt0443701,3,3561
tt0443701,4,7355
tt0443701,5,15952
tt0443701,6,24724
tt0443701,7,18172
tt0443701,8,8125
tt0443701,9,2924
tt0443701,10,6818
tt0443706,1,3168
tt0443706,2,1767
tt0443706,3,2906
tt0443706,4,5886
tt0443706,5,15806
tt0443706,6,48074
tt0443706,7,141434
tt0443706,8,191256
tt0443706,9,86599
tt0443706,10,54072
tt0444653,1,318
tt0444653,2,239
tt0444653,3,401
tt0444653,4,942
tt0444653,5,2715
tt0444653,6,7010
tt0444653,7,11575
tt0444653,8,6642
tt0444653,9,2612
tt0444653,10,2724
tt0444682,1,1413
tt0444682,2,1329
tt0444682,3,2362
tt0444682,4,4308
tt0444682,5,8687
tt0444682,6,11104
tt0444682,7,7456
tt0444682,8,3592
tt0444682,9,1237
tt0444682,10,2236
tt0445620,1,424
tt0445620,2,119
tt0445620,3,157
tt0445620,4,288
tt0445620,5,849
tt0445620,6,2535
tt0445620,7,6293
tt0445620,8,7189
tt0445620,9,3029
tt0445620,10,2584
tt0445922,1,2570
tt0445922,2,1341
tt0445922,3,1807
tt0445922,4,2899
tt0445922,5,5606
tt0445922,6,11184
tt0445922,7,21297
tt0445922,8,25323
tt0445922,9,16756
tt0445922,10,22927
tt0445934,1,3309
tt0445934,2,2440
tt0445934,3,4430
tt0445934,4,9330
tt0445934,5,21171
tt0445934,6,42563
tt0445934,7,45402
tt0445934,8,23464
tt0445934,9,8561
tt0445934,10,10768
tt0445946,1,671
tt0445946,2,627
tt0445946,3,1238
tt0445946,4,2519
tt0445946,5,5527
tt0445946,6,8003
tt0445946,7,4263
tt0445946,8,1414
tt0445946,9,388
tt0445946,10,727
tt0445990,1,548
tt0445990,2,250
tt0445990,3,410
tt0445990,4,1074
tt0445990,5,3432
tt0445990,6,11912
tt0445990,7,28036
tt0445990,8,16599
tt0445990,9,5434
tt0445990,10,4693
tt0446013,1,2233
tt0446013,2,2013
tt0446013,3,3217
tt0446013,4,5066
tt0446013,5,9210
tt0446013,6,10130
tt0446013,7,6761
tt0446013,8,3048
tt0446013,9,1129
tt0446013,10,2301
tt0446029,1,7737
tt0446029,2,4158
tt0446029,3,5614
tt0446029,4,9404
tt0446029,5,18886
tt0446029,6,41660
tt0446029,7,92046
tt0446029,8,118691
tt0446029,9,69749
tt0446029,10,65390
tt0446046,1,445
tt0446046,2,271
tt0446046,3,422
tt0446046,4,907
tt0446046,5,2341
tt0446046,6,5516
tt0446046,7,7269
tt0446046,8,4095
tt0446046,9,1824
tt0446046,10,2987
tt0446059,1,515
tt0446059,2,243
tt0446059,3,410
tt0446059,4,893
tt0446059,5,2336
tt0446059,6,7214
tt0446059,7,18417
tt0446059,8,24510
tt0446059,9,11236
tt0446059,10,11040
tt0446755,1,516
tt0446755,2,338
tt0446755,3,512
tt0446755,4,1131
tt0446755,5,3128
tt0446755,6,9779
tt0446755,7,25761
tt0446755,8,28360
tt0446755,9,13192
tt0446755,10,11157
tt0448011,1,5378
tt0448011,2,4890
tt0448011,3,8348
tt0448011,4,15793
tt0448011,5,31980
tt0448011,6,58566
tt0448011,7,58401
tt0448011,8,30314
tt0448011,9,11305
tt0448011,10,12425
tt0448115,1,5174
tt0448115,2,2558
tt0448115,3,4208
tt0448115,4,8330
tt0448115,5,21822
tt0448115,6,58214
tt0448115,7,111564
tt0448115,8,78664
tt0448115,9,27546
tt0448115,10,27558
tt0448134,1,3293
tt0448134,2,2282
tt0448134,3,3638
tt0448134,4,6433
tt0448134,5,13903
tt0448134,6,33417
tt0448134,7,68316
tt0448134,8,66126
tt0448134,9,32337
tt0448134,10,24252
tt0448157,1,6293
tt0448157,2,4949
tt0448157,3,9645
tt0448157,4,22909
tt0448157,5,58971
tt0448157,6,132533
tt0448157,7,144813
tt0448157,8,65349
tt0448157,9,20194
tt0448157,10,23265
tt0448694,1,1492
tt0448694,2,1226
tt0448694,3,2615
tt0448694,4,6303
tt0448694,5,16802
tt0448694,6,41779
tt0448694,7,53962
tt0448694,8,26349
tt0448694,9,9713
tt0448694,10,12595
tt0449010,1,10763
tt0449010,2,7442
tt0449010,3,11052
tt0449010,4,16281
tt0449010,5,24605
tt0449010,6,23052
tt0449010,7,15119
tt0449010,8,7601
tt0449010,9,3251
tt0449010,10,8451
tt0449059,1,5900
tt0449059,2,2275
tt0449059,3,3136
tt0449059,4,5512
tt0449059,5,12892
tt0449059,6,35393
tt0449059,7,99257
tt0449059,8,158519
tt0449059,9,92756
tt0449059,10,72513
tt0449061,1,654
tt0449061,2,465
tt0449061,3,692
tt0449061,4,1215
tt0449061,5,2347
tt0449061,6,4417
tt0449061,7,5735
tt0449061,8,3784
tt0449061,9,1736
tt0449061,10,2809
tt0449088,1,8061
tt0449088,2,5251
tt0449088,3,9247
tt0449088,4,17372
tt0449088,5,40098
tt0449088,6,94305
tt0449088,7,187945
tt0449088,8,144961
tt0449088,9,65846
tt0449088,10,85553
tt0449089,1,1931
tt0449089,2,1942
tt0449089,3,3489
tt0449089,4,6399
tt0449089,5,12260
tt0449089,6,14970
tt0449089,7,9928
tt0449089,8,4687
tt0449089,9,1774
tt0449089,10,3787
tt0449467,1,4454
tt0449467,2,2300
tt0449467,3,3398
tt0449467,4,5899
tt0449467,5,12722
tt0449467,6,32298
tt0449467,7,79536
tt0449467,8,94007
tt0449467,9,44428
tt0449467,10,27249
tt0449487,1,875
tt0449487,2,912
tt0449487,3,1516
tt0449487,4,3228
tt0449487,5,6745
tt0449487,6,10016
tt0449487,7,7612
tt0449487,8,3546
tt0449487,9,1359
tt0449487,10,1961
tt0449994,1,1185
tt0449994,2,263
tt0449994,3,350
tt0449994,4,525
tt0449994,5,1236
tt0449994,6,2817
tt0449994,7,6737
tt0449994,8,8759
tt0449994,9,4896
tt0449994,10,6479
tt0449999,1,2167
tt0449999,2,545
tt0449999,3,694
tt0449999,4,1133
tt0449999,5,2034
tt0449999,6,2852
tt0449999,7,2848
tt0449999,8,2046
tt0449999,9,1426
tt0449999,10,4783
tt0450188,1,841
tt0450188,2,482
tt0450188,3,664
tt0450188,4,1210
tt0450188,5,3047
tt0450188,6,8188
tt0450188,7,21089
tt0450188,8,27349
tt0450188,9,13838
tt0450188,10,11508
tt0450232,1,879
tt0450232,2,667
tt0450232,3,1344
tt0450232,4,3802
tt0450232,5,11824
tt0450232,6,35368
tt0450232,7,47450
tt0450232,8,19941
tt0450232,9,5398
tt0450232,10,5287
tt0450259,1,2484
tt0450259,2,935
tt0450259,3,1467
tt0450259,4,3122
tt0450259,5,8522
tt0450259,6,28433
tt0450259,7,100742
tt0450259,8,213627
tt0450259,9,119967
tt0450259,10,77245
tt0450278,1,11051
tt0450278,2,5940
tt0450278,3,8662
tt0450278,4,13846
tt0450278,5,27095
tt0450278,6,42097
tt0450278,7,37079
tt0450278,8,19762
tt0450278,9,7418
tt0450278,10,10259
tt0450314,1,2506
tt0450314,2,1834
tt0450314,3,3064
tt0450314,4,5132
tt0450314,5,9592
tt0450314,6,14984
tt0450314,7,12833
tt0450314,8,6865
tt0450314,9,2699
tt0450314,10,4855
tt0450340,1,348
tt0450340,2,237
tt0450340,3,565
tt0450340,4,1285
tt0450340,5,3411
tt0450340,6,8170
tt0450340,7,9746
tt0450340,8,4296
tt0450340,9,1259
tt0450340,10,1403
tt0450345,1,14024
tt0450345,2,9308
tt0450345,3,10543
tt0450345,4,10686
tt0450345,5,9276
tt0450345,6,6396
tt0450345,7,3839
tt0450345,8,1768
tt0450345,9,665
tt0450345,10,2463
tt0450385,1,2963
tt0450385,2,2495
tt0450385,3,4545
tt0450385,4,9803
tt0450385,5,23244
tt0450385,6,54244
tt0450385,7,84804
tt0450385,8,54622
tt0450385,9,21327
tt0450385,10,20547
tt0450405,1,1462
tt0450405,2,1147
tt0450405,3,1930
tt0450405,4,3788
tt0450405,5,7527
tt0450405,6,11422
tt0450405,7,8739
tt0450405,8,4307
tt0450405,9,1718
tt0450405,10,4952
tt0451079,1,1674
tt0451079,2,1305
tt0451079,3,2239
tt0451079,4,4982
tt0451079,5,12601
tt0451079,6,28878
tt0451079,7,43341
tt0451079,8,25712
tt0451079,9,10478
tt0451079,10,12153
tt0451094,1,696
tt0451094,2,368
tt0451094,3,591
tt0451094,4,1177
tt0451094,5,2786
tt0451094,6,7733
tt0451094,7,20834
tt0451094,8,26447
tt0451094,9,12419
tt0451094,10,8312
tt0451279,1,13398
tt0451279,2,5328
tt0451279,3,7987
tt0451279,4,14092
tt0451279,5,31845
tt0451279,6,75995
tt0451279,7,161533
tt0451279,8,173859
tt0451279,9,91044
tt0451279,10,90094
tt0452594,1,3233
tt0452594,2,2838
tt0452594,3,5105
tt0452594,4,11358
tt0452594,5,26285
tt0452594,6,39361
tt0452594,7,26421
tt0452594,8,11046
tt0452594,9,3656
tt0452594,10,5174
tt0452598,1,1853
tt0452598,2,1749
tt0452598,3,3120
tt0452598,4,6485
tt0452598,5,13294
tt0452598,6,14154
tt0452598,7,8606
tt0452598,8,4364
tt0452598,9,1766
tt0452598,10,4768
tt0452608,1,2907
tt0452608,2,2619
tt0452608,3,5029
tt0452608,4,11049
tt0452608,5,25996
tt0452608,6,53677
tt0452608,7,59063
tt0452608,8,28687
tt0452608,9,10038
tt0452608,10,12625
tt0452623,1,1886
tt0452623,2,880
tt0452623,3,1394
tt0452623,4,2716
tt0452623,5,7374
tt0452623,6,23657
tt0452623,7,74236
tt0452623,8,100590
tt0452623,9,41731
tt0452623,10,22212
tt0452624,1,762
tt0452624,2,479
tt0452624,3,758
tt0452624,4,1779
tt0452624,5,4149
tt0452624,6,7669
tt0452624,7,5933
tt0452624,8,2446
tt0452624,9,651
tt0452624,10,877
tt0452625,1,4952
tt0452625,2,3435
tt0452625,3,4931
tt0452625,4,8471
tt0452625,5,16375
tt0452625,6,22459
tt0452625,7,15970
tt0452625,8,7222
tt0452625,9,2766
tt0452625,10,5175
tt0452637,1,7270
tt0452637,2,4675
tt0452637,3,6313
tt0452637,4,9529
tt0452637,5,14701
tt0452637,6,18133
tt0452637,7,15912
tt0452637,8,10993
tt0452637,9,5271
tt0452637,10,8240
tt0452681,1,2777
tt0452681,2,2429
tt0452681,3,4061
tt0452681,4,6418
tt0452681,5,8484
tt0452681,6,6292
tt0452681,7,3788
tt0452681,8,2002
tt0452681,9,839
tt0452681,10,3003
tt0452694,1,1565
tt0452694,2,1178
tt0452694,3,1948
tt0452694,4,3874
tt0452694,5,9591
tt0452694,6,23203
tt0452694,7,45327
tt0452694,8,35504
tt0452694,9,15627
tt0452694,10,15217
tt0452702,1,1774
tt0452702,2,1557
tt0452702,3,2880
tt0452702,4,5957
tt0452702,5,14242
tt0452702,6,28701
tt0452702,7,26409
tt0452702,8,11969
tt0452702,9,3918
tt0452702,10,5488
tt0453451,1,2350
tt0453451,2,2043
tt0453451,3,3297
tt0453451,4,6315
tt0453451,5,14659
tt0453451,6,30720
tt0453451,7,33250
tt0453451,8,17457
tt0453451,9,6644
tt0453451,10,11614
tt0453467,1,2056
tt0453467,2,1598
tt0453467,3,2887
tt0453467,4,6238
tt0453467,5,17586
tt0453467,6,51126
tt0453467,7,110643
tt0453467,8,73821
tt0453467,9,27080
tt0453467,10,21902
tt0453556,1,1665
tt0453556,2,1005
tt0453556,3,1795
tt0453556,4,3803
tt0453556,5,8091
tt0453556,6,15351
tt0453556,7,15888
tt0453556,8,8338
tt0453556,9,3351
tt0453556,10,6373
tt0453562,1,822
tt0453562,2,213
tt0453562,3,340
tt0453562,4,837
tt0453562,5,2694
tt0453562,6,9124
tt0453562,7,26787
tt0453562,8,31829
tt0453562,9,13179
tt0453562,10,11368
tt0454082,1,3005
tt0454082,2,2247
tt0454082,3,3032
tt0454082,4,4231
tt0454082,5,4906
tt0454082,6,4053
tt0454082,7,2630
tt0454082,8,1450
tt0454082,9,598
tt0454082,10,2549
tt0454776,1,315
tt0454776,2,146
tt0454776,3,164
tt0454776,4,374
tt0454776,5,984
tt0454776,6,2777
tt0454776,7,6122
tt0454776,8,6547
tt0454776,9,3538
tt0454776,10,4164
tt0454824,1,861
tt0454824,2,477
tt0454824,3,885
tt0454824,4,1892
tt0454824,5,4365
tt0454824,6,9903
tt0454824,7,12726
tt0454824,8,6727
tt0454824,9,2445
tt0454824,10,3043
tt0454841,1,5338
tt0454841,2,3248
tt0454841,3,5373
tt0454841,4,9286
tt0454841,5,19679
tt0454841,6,39452
tt0454841,7,45528
tt0454841,8,24967
tt0454841,9,9448
tt0454841,10,12208
tt0454848,1,1664
tt0454848,2,837
tt0454848,3,1444
tt0454848,4,3054
tt0454848,5,9169
tt0454848,6,32686
tt0454848,7,106636
tt0454848,8,140402
tt0454848,9,52537
tt0454848,10,29644
tt0454876,1,5600
tt0454876,2,2763
tt0454876,3,4008
tt0454876,4,7399
tt0454876,5,17050
tt0454876,6,46986
tt0454876,7,128750
tt0454876,8,208617
tt0454876,9,129591
tt0454876,10,86917
tt0454919,1,2665
tt0454919,2,2308
tt0454919,3,3277
tt0454919,4,4590
tt0454919,5,5677
tt0454919,6,4544
tt0454919,7,2773
tt0454919,8,1526
tt0454919,9,661
tt0454919,10,1769
tt0454921,1,3067
tt0454921,2,1376
tt0454921,3,2156
tt0454921,4,3926
tt0454921,5,10181
tt0454921,6,29943
tt0454921,7,89933
tt0454921,8,171310
tt0454921,9,110652
tt0454921,10,97939
tt0454945,1,2748
tt0454945,2,2452
tt0454945,3,4246
tt0454945,4,8873
tt0454945,5,19564
tt0454945,6,34689
tt0454945,7,36487
tt0454945,8,22347
tt0454945,9,11131
tt0454945,10,20493
tt0454970,1,2246
tt0454970,2,1553
tt0454970,3,2517
tt0454970,4,4455
tt0454970,5,8469
tt0454970,6,9134
tt0454970,7,5698
tt0454970,8,2480
tt0454970,9,837
tt0454970,10,1966
tt0454987,1,627
tt0454987,2,662
tt0454987,3,951
tt0454987,4,1929
tt0454987,5,3983
tt0454987,6,6407
tt0454987,7,5378
tt0454987,8,2797
tt0454987,9,1091
tt0454987,10,2012
tt0455407,1,1425
tt0455407,2,1178
tt0455407,3,2387
tt0455407,4,5269
tt0455407,5,13527
tt0455407,6,30369
tt0455407,7,37981
tt0455407,8,18904
tt0455407,9,5984
tt0455407,10,6321
tt0455499,1,2091
tt0455499,2,2444
tt0455499,3,3612
tt0455499,4,6212
tt0455499,5,10476
tt0455499,6,8256
tt0455499,7,4972
tt0455499,8,2311
tt0455499,9,946
tt0455499,10,3005
tt0455538,1,1013
tt0455538,2,831
tt0455538,3,1608
tt0455538,4,3478
tt0455538,5,8169
tt0455538,6,17707
tt0455538,7,20987
tt0455538,8,9831
tt0455538,9,3135
tt0455538,10,3267
tt0455590,1,882
tt0455590,2,359
tt0455590,3,605
tt0455590,4,1288
tt0455590,5,3788
tt0455590,6,13677
tt0455590,7,50710
tt0455590,8,75637
tt0455590,9,27866
tt0455590,10,13974
tt0455760,1,2288
tt0455760,2,1956
tt0455760,3,3463
tt0455760,4,6357
tt0455760,5,12673
tt0455760,6,22365
tt0455760,7,22014
tt0455760,8,12436
tt0455760,9,5064
tt0455760,10,7909
tt0455782,1,1074
tt0455782,2,257
tt0455782,3,340
tt0455782,4,652
tt0455782,5,1739
tt0455782,6,4486
tt0455782,7,8354
tt0455782,8,5015
tt0455782,9,1705
tt0455782,10,1985
tt0455824,1,2774
tt0455824,2,1954
tt0455824,3,3137
tt0455824,4,5686
tt0455824,5,12369
tt0455824,6,25151
tt0455824,7,33812
tt0455824,8,21493
tt0455824,9,9477
tt0455824,10,10280
tt0455857,1,3481
tt0455857,2,2665
tt0455857,3,3873
tt0455857,4,5751
tt0455857,5,9312
tt0455857,6,8767
tt0455857,7,5719
tt0455857,8,2956
tt0455857,9,1189
tt0455857,10,3136
tt0455944,1,2256
tt0455944,2,1442
tt0455944,3,2581
tt0455944,4,5751
tt0455944,5,16675
tt0455944,6,50372
tt0455944,7,117792
tt0455944,8,105160
tt0455944,9,40407
tt0455944,10,35291
tt0455957,1,469
tt0455957,2,269
tt0455957,3,443
tt0455957,4,934
tt0455957,5,2349
tt0455957,6,5481
tt0455957,7,9487
tt0455957,8,6588
tt0455957,9,2691
tt0455957,10,2402
tt0455960,1,2125
tt0455960,2,1609
tt0455960,3,2504
tt0455960,4,4124
